,Municipio,Año,Sexo,Tipo,Defunciones
174,        Valleseco,2018,Mujeres,II. TUMORES [NEOPLASIAS],"111,23"
175,        Vega de San Mateo,2018,Mujeres,II. TUMORES [NEOPLASIAS],"163,53"
177,        Agaete,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
178,        Agüimes,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
179,        Artenara,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
180,        Arucas,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
181,        Firgas,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
182,        Gáldar,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
183,        Ingenio,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
184,        Mogán,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"20,17"
185,        Moya,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"25,90"
186,        Palmas de Gran Canaria (Las),2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"2,04"
187,        San Bartolomé de Tirajana,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"15,83"
188,        Aldea de San Nicolás (La),2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
189,        Santa Brígida,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
190,        Santa Lucía,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
191,        Santa María de Guía,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
192,        Tejeda,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
193,        Telde,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,83"
194,        Teror,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"16,19"
195,        Valsequillo,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
196,        Valleseco,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
197,        Vega de San Mateo,2021,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
199,        Agaete,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
200,        Agüimes,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
201,        Artenara,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,....
202,        Arucas,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"5,18"
203,        Firgas,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
204,        Gáldar,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
205,        Ingenio,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"6,31"
206,        Mogán,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
207,        Moya,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
208,        Palmas de Gran Canaria (Las),2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"4,07"
209,        San Bartolomé de Tirajana,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
210,        Aldea de San Nicolás (La),2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
211,        Santa Brígida,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
212,        Santa Lucía,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
213,        Santa María de Guía,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
214,        Tejeda,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
215,        Telde,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"7,64"
216,        Teror,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
217,        Valsequillo,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
218,        Valleseco,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
219,        Vega de San Mateo,2020,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
221,        Agaete,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
222,        Agüimes,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
223,        Artenara,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
224,        Arucas,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
225,        Firgas,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
226,        Gáldar,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"16,43"
227,        Ingenio,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
228,        Mogán,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
229,        Moya,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"26,35"
230,        Palmas de Gran Canaria (Las),2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"2,54"
231,        San Bartolomé de Tirajana,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
232,        Aldea de San Nicolás (La),2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
233,        Santa Brígida,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
234,        Santa Lucía,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
235,        Santa María de Guía,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
236,        Tejeda,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
237,        Telde,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"5,74"
238,        Teror,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"16,39"
239,        Valsequillo,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
240,        Valleseco,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"56,24"
241,        Vega de San Mateo,2019,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
243,        Agaete,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
244,        Agüimes,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"6,45"
245,        Artenara,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
246,        Arucas,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"5,25"
247,        Firgas,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
248,        Gáldar,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
249,        Ingenio,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
250,        Mogán,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
251,        Moya,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
252,        Palmas de Gran Canaria (Las),2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"2,55"
253,        San Bartolomé de Tirajana,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,91"
254,        Aldea de San Nicolás (La),2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
255,        Santa Brígida,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"10,87"
256,        Santa Lucía,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
257,        Santa María de Guía,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
258,        Tejeda,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
259,        Telde,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"1,92"
260,        Teror,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"16,46"
261,        Valsequillo,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
262,        Valleseco,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
263,        Vega de San Mateo,2018,Mujeres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
265,        Agaete,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,51"
266,        Agüimes,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"6,29"
267,        Artenara,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
268,        Arucas,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"51,68"
269,        Firgas,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"53,58"
270,        Gáldar,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,34"
271,        Ingenio,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"37,78"
272,        Mogán,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,08"
273,        Moya,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"51,80"
274,        Palmas de Gran Canaria (Las),2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"30,05"
275,        San Bartolomé de Tirajana,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,75"
276,        Aldea de San Nicolás (La),2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,43"
277,        Santa Brígida,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,80"
278,        Santa Lucía,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"13,43"
279,        Santa María de Guía,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"43,16"
280,        Tejeda,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"119,62"
281,        Telde,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"15,32"
282,        Teror,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"64,75"
283,        Valsequillo,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"85,05"
284,        Valleseco,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
285,        Vega de San Mateo,2021,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"53,78"
287,        Agaete,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,47"
288,        Agüimes,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"37,85"
289,        Artenara,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,....
290,        Arucas,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"20,71"
291,        Firgas,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"108,05"
292,        Gáldar,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"49,15"
293,        Ingenio,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,25"
294,        Mogán,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,07"
295,        Moya,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"26,11"
296,        Palmas de Gran Canaria (Las),2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"29,99"
297,        San Bartolomé de Tirajana,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,60"
298,        Aldea de San Nicolás (La),2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"54,66"
299,        Santa Brígida,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,85"
300,        Santa Lucía,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,53"
301,        Santa María de Guía,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,34"
302,        Tejeda,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"232,83"
303,        Telde,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"26,75"
304,        Teror,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"32,55"
305,        Valsequillo,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,37"
306,        Valleseco,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
307,        Vega de San Mateo,2020,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"135,69"
309,        Agaete,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,75"
310,        Agüimes,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,45"
311,        Artenara,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"211,86"
312,        Arucas,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"5,21"
313,        Firgas,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,09"
314,        Gáldar,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"57,50"
315,        Ingenio,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"6,38"
316,        Mogán,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"30,60"
317,        Moya,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"26,35"
318,        Palmas de Gran Canaria (Las),2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,93"
319,        San Bartolomé de Tirajana,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,49"
320,        Aldea de San Nicolás (La),2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,29"
321,        Santa Brígida,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,85"
322,        Santa Lucía,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,30"
323,        Santa María de Guía,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,36"
324,        Tejeda,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
325,        Telde,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"34,43"
326,        Teror,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"49,16"
327,        Valsequillo,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"42,90"
328,        Valleseco,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"56,24"
329,        Vega de San Mateo,2019,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,32"
331,        Agaete,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,82"
332,        Agüimes,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"12,90"
333,        Artenara,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
334,        Arucas,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"26,25"
335,        Firgas,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"53,86"
336,        Gáldar,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,51"
337,        Ingenio,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,45"
338,        Mogán,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"31,23"
339,        Moya,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"105,57"
340,        Palmas de Gran Canaria (Las),2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"31,63"
341,        San Bartolomé de Tirajana,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"15,62"
342,        Aldea de San Nicolás (La),2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"81,26"
343,        Santa Brígida,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,74"
344,        Santa Lucía,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,53"
345,        Santa María de Guía,2018,Mujeres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"86,08"
